,ID,Headline,Short_Description,Category,Date,Popularity_Score,Similarity_Scores_Comma_separated,nearest_neighbours
1170,1888,Fast Food the Healthy Way: A Guide,"It is possible to eat fast food (very occasionally) and still keep it healthy. These are splurges, but not outrageous ones. No matter your lifestyle, job scenario or wallet, you can eat well.",WELLNESS,20120217,0.44177007,"2.889758473794255,2.994753594684551","461,6401"
1171,1911,Work Out Midday To Boost Productivity,Don't just live for lunch breaks. Scientists have found that fitting in some fitness can increase work stamina. In one study,WELLNESS,20120217,0.365816678,"3.0366268246112833,3.0542528052281854","7844,9349"
1172,1918,UTIs Can Be Caused By Eating Contaminated Chicken: Study,"Researchers of the study, which was published in the journal Emerging Infectious Diseases, tested 320 samples of beef, pork",WELLNESS,20120217,0.338969828,"3.0063336019720124,3.2038860910100384","6492,5596"
1173,1919,Integrated Versus Fragmented,"""In order to provide clients with a """"simple user experience"""" architects must begin to take responsibility for the entire process of design and construction.""",HOME & LIVING,20120217,0.377912676,"3.491835846743522,3.655301153709769","568,3226"
1174,1926,Bettina Wulff's First Lady Style: A Tribute In The Wake Of Her Husband's Resignation (PHOTOS),"In tribute to Bettina's chic first lady style, here's a look back at what she's worn during her husband's brief run as German",STYLE & BEAUTY,20120217,0.379342624,"2.479406746747398,2.600209143057157","3206,4932"
1175,1932,Post Traumatic Stress In-Order,"Having suffered from post traumatic stress disorder after I sustained my spinal cord injury gave me a brutal, rude awakening to what fear can do to you.",WELLNESS,20120217,0.40285009,"3.508047219163929,3.597350886690727","9752,7301"
1176,1938,Cindy Crawford's Style Evolution (PHOTOS),"If you needed more indication that supermodels are back, just take a look at Cindy Crawford. The Illinois native turned up",STYLE & BEAUTY,20120217,0.354574536,"2.837679471511037,2.838169579272181","5935,1184"
1177,1941,7 Weekend Getaways In The American South (PHOTOS),"Weekend getaways are the unsung heroes of vacationers everywhere, giving us brief glimpses of the world outside our offices",TRAVEL,20120217,0.336407741,"1.7678561987916772,2.6497829718225674","1887,8659"
1178,1971,"Paul Babeu, Arizona Sheriff, Allegedly Threatened Gay Mexican Ex-Lover With Deportation (VIDEO)","The Phoenix New Times is reporting that Pinal County Sheriff Paul Babeu, who has become one of the faces of the anti-illegal",QUEER VOICES,20120218,0.358907845,"3.430077774626923,3.7579646190407487","5898,690"
1179,1977,"Jeremy Lin, Knicks Guard, Joins Fernando Valenzuela, Kurt Warner, John Starks As Unexpected Stars (PHOTOS)","As Linsanity swept through the sports world over the past few weeks, many rushed to compare Jeremy Lin's unexpected rise",SPORTS,20120218,0.355445406,"3.341805876163737,3.495236492912052","2056,2057"
1180,1982,Supercross Moves East,"The East Lites series, like last year, is set to have a field of some very fast and talented riders. Some are rookies, some veterans, and one is the defending champ. Here are my top five major players",SPORTS,20120218,0.445736198,"3.570844185119576,3.625737379402254","5227,0"
1181,1984,Apple Nears 25 Billion Apps Downloaded: Here's What's In It For You,"In celebration of the milestone, Apple will award one person a $10,000 gift card to the App Store. By our count, that will",TECH,20120218,0.371402906,"3.2164137743995544,3.444717095588146","9197,5961"
1182,1988,"""""""Italian Conversations - Art In The Age Of Berlusconi"""" Captures The Best Of Contemporary Italian Art (PHOTOS)""",A peek into the book Italian Conversations-Art in the age of Berlusconi from Robert Hamelijnck on Vimeo. We know you're interested,CULTURE & ARTS,20120218,0.358930034,"2.882150779327617,3.047573492925504","3927,9185"
1183,2005,Jeremy Lin Applies For Trademark On Linsanity,"Now that Lin is defending his name, perhaps even more so. This story was updated on Feb. 18 at 9:15 a.m. to include a comment",BUSINESS,20120218,0.386264633,"3.653888965782283,3.6612308990484417","3958,669"
1184,2013,"Jayne Mansfield's 1950s Style Includes Red Shorts, Pointy Bra","""""""A Look Back"""" is a daily column that highlights a moment from fashion's fabulous past. Today's pick is of American actress""",STYLE & BEAUTY,20120219,0.344956264,"1.3390781964037985,1.4298240346814448","8445,8667"
1185,2014,Is Facebook Overvalued?,"""The ancient Greeks, as they chiseled pictures of cute cats and dogs into stone, could only dream that a medium like Facebook would one day exist, allowing individuals who wished to make others involuntarily say, """"Aww..."""" to do so on a global scale.""",COMEDY,20120219,0.508220348,"3.355055275951293,3.4854237262312173","3893,9731"
1186,203,Berenice Bejo's Two Beauty Looks: Which Do You Like Best? (POLL),BEAUTY RELATED LINKS YOU MAY LOVE: 8 Simple Makeup Tricks For Flawless Skin - Allure 3 Hair Oils That Will Give You The Softest,STYLE & BEAUTY,20120130,0.363137057,"1.455851068545268,1.9863388182690203","2520,407"
1187,2100,Transistor Single Atom In Size Created By Australian Scientists,Just when you thought electronic devices couldn't get any smaller comes word that Australian scientists have fabricated a,SCIENCE,20120220,0.338104177,"3.5061925397952134,3.521507184248116","3297,7184"
1188,2113,Justice Sotomayor Hears a Case on Sesame Street,"Justice Sotomayor is known for being down-to-earth and approachable. Even so, it's not so often that people just walk up to her on the street and ask her to resolve their disputes. Unless she's on Sesame Street, that is.",PARENTING,20120220,0.453525881,"3.3008336472149615,3.356963372366124","8320,9414"
1189,2121,'Real Men Get Raped' Campaign Comes To London Tube Stations,The National Center For Victims Of Crime reports that about three percent of men in the U.S. -- a total of close to three,QUEER VOICES,20120220,0.331018479,"3.461176880077338,3.498102178379251","1975,5897"
1190,2156,"Oil Embargoes, Sherlock Holmes, and the Russian Butler",The tumult and fabricated anxieties over Iran's oil supply give ample cover to an oil price veering ever higher -- prices explained away by the political tensions at hand. But the question needs to be asked -- what is really driving oil prices?,BUSINESS,20120220,0.453398094,"3.2546516095782825,3.2699493770573778","2158,8557"
1191,2167,Are All Addictions Created Equal?,"So, are all addictions created equal?  In my opinion; yes, if one continues down the path of destruction not only toward themselves but the family and friends around them.",WELLNESS,20120221,0.430465867,"2.9809161293066735,3.0634496358941172","1521,6786"
1192,2185,"Samantha Cameron Attends Burberry, McQ Shows At London Fashion Week 2012 (PHOTOS)","We can't wait to see where SamCam will show up next! The UK's first lady, Samantha Cameron, never attempts to hide her interest",STYLE & BEAUTY,20120221,0.380715773,"1.8872012049845148,2.8509743366512463","984,5857"
1193,2188,"Know Thyself, Hamster Mom","I'm no Tiger Mom. In actuality, I'm more of a Hamster Mom -- fond of delicious wedges of sleep and given to cuddling (and likely coddling) my brood in lieu of demanding perfection from them 24/7.",PARENTING,20120221,0.414376256,"2.829230433669832,2.895175485607927","8701,7702"
1194,22,This Blazer Was The Find Of The Century: From Our Network,"From De Lune: Another beautiful day here in NYC comparable to springtime in April. Well, at least yesterday was. Classes",STYLE & BEAUTY,20120128,0.353550507,"2.5947116572790576,3.0307862393985205","8006,9930"
1195,2211,"Sky, Sea And Smiles In The Philippines (PHOTOS)",On one of the following mornings -- I quickly lost track -- I followed the curve of a beach until it ended in a village half-sunk in ocean.,TRAVEL,20120221,0.369846298,"2.7486151459364994,2.883729047460741","6981,5861"
1196,2231,"What's New At The PTA, Dad?","At Public School 11 in the Chelsea neighborhood of Manhattan, the senior president of the Parent Teacher Association is a",PARENTING,20120221,0.330710398,"2.98392166975506,3.215439182612918","9414,2818"
1197,2247,"Taylor Swift's Vivid 'Tonight Show' Dress: Yay Or Nay? (PHOTOS, POLL)","""Should we call it the """"Vogue effect""""? Do you dig Taylor's new frock? Check out the pics and vote below! But it was Taylor's""",STYLE & BEAUTY,20120221,0.353587287,"2.751646526905337,2.8648087483304363","9040,3401"
1198,2263,"Obese People Have Higher Rates Of Daily Pain, Survey Shows","Researchers found that even after accounting for diseases that may cause daily pain, the link between pain and obesity still",WELLNESS,20120222,0.335990469,"3.0455446877414465,3.1908714707743444","8774,7150"
1199,2282,Filthy Surgical Instruments: The Hidden Threat In America's Operating Rooms,"It seemed simple enough at the time. In 2009, John Harrison, a 63-year-old oil industry sales manager in Mission, Texas, had",WELLNESS,20120222,0.377852398,"3.062600789127557,3.1017951151037044","2300,9728"
1200,2309,Fashion Bloggers Flaunt Blue-Collar Pride,"By 2011, blue jeans temporarily fell out of favor as red jeans became the red-hot pants. Now the blue- and bright-jean trends have converged: Fashion bloggers of all ages and sizes are pairing denim shirts with either traditional or red jeans.",STYLE & BEAUTY,20120222,0.444603086,"3.0164290424936917,3.1925719090501223","9969,2444"
1201,2323,Synthetic Marijuana: A New Clear and Present Danger,"What can be done to reduce synthetic drug abuse, of K2 and many other dangerous drugs, is not simply legislation or enforcement. It is education, public awareness and early intervention.",WELLNESS,20120222,0.42873607,"3.1191373749240627,3.1481178690788516","2851,9251"
1202,2380,"Prada Ombre Hair Makes It Official: Dip-Dyed Is Back -- Or, Still Here (PHOTOS)","Oh, ombre hair. It swept through the fashion set and down through average hometown salons with an intensity not seen since",STYLE & BEAUTY,20120223,0.356663306,"3.2675135995066844,3.2826550611664977","7195,381"
1203,2385,Is Fasting Good For Your Heart? American Heart Month: Day 22 (Part 2),"Eat fat and stay fit? Seriously?  Yes, according to  Dr. Alan Goldhamer who explored the idea of fasting as a medicine.",WELLNESS,20120223,0.354155418,"3.0355325359718646,3.0675858405865135","9011,1059"
1204,2389,Minimalist Running: To Shoe or Not to Shoe?,"What's with all the minimalist running paraphernalia out there these days, and what do we make of it all?",WELLNESS,20120223,0.315450676,"2.943043015498868,3.0111711773955","1663,7394"
1205,2421,"Michael Niccole, Plastic Surgeon, Does Daughter's Boob Job (WATCH)","""video platformvideo managementvideo solutionsvideo player California-based surgeon Michael Niccole tells ABC's """"20/20"""" that""",STYLE & BEAUTY,20120223,0.311080754,"2.1366233084577377,3.862321753436011","6794,5194"
1206,2454,Ragen Chastain Launches 'Support All Kids' Campaign To Counter Georgia Anti-Obesity Ads,Today childhood obesity affects triple the number of adolescents than it did a century ago. Georgia now has the nation’s,PARENTING,20120223,0.348699153,"3.2355906937358343,3.6531281416705035","2844,5422"
1207,2478,"World Of Warcraft Helps Older People With Cognitive Skills, Study Says",TG Daily and other outlets have discovered a study in the journal Computers in Human Behavior that found older adults who,WELLNESS,20120224,0.349283282,"3.169298819518648,3.3533185051525227","9644,715"
1208,2496,How to Maintain Your 'AAA Rating',"To live a life that enables you to flourish, I encourage you to make the effort to be the best version of you that you can be. And know that with heightened awareness, an attitude that focuses on being upbeat, and actions that are disciplined by self rigor, you will experience yourself as being the person that you are truly proud of.",WELLNESS,20120224,0.500789839,"2.457515783829118,2.726145030755309","9357,9484"
1209,250,New Cure for Chronic Disease Discovered,"I realized we had to decentralize health care and put patients and communities at the center of the solution empowering them to create health, not simply treat disease. I realized that if you were sick, the best place to create health might not be the doctor or clinic but your own community.",WELLNESS,20120131,0.489891295,"3.133831957211333,3.163147959018117","6775,966"
1210,2504,"""The """"F-word"""": Closing the Gap Between Female-Dominated Startups in a Male-Dominated Industry""","""You don't have to wear pink designer clothes, resemble Reese Witherspoon in Legally Blonde, or say """"like"""" between every sentence to build a fashion startup. It's clear that the world of fashion is a multi-billion dollar industry with just as many tech opportunities as any other business.""",STYLE & BEAUTY,20120224,0.527647688,"2.5908065326951544,2.7754885838791954","2958,932"
1211,2561,Kitschy And Cool Hotel Bars (PHOTOS),"So we've shuffled through the clutter to find the top 10 hotel bars that, despite (or because) of being themed, are super cool.",TRAVEL,20120224,0.384204204,"3.0334917516344966,3.100338602759993","4687,4255"
1212,2564,Worst Oscar Dresses Of All Time: A Gallery Of The Academy Awards' Biggest Fashion Flops (PHOTOS),"While there are some Academy Award dresses we've LOVED over the years, there have also been a few that we'd like to honor",STYLE & BEAUTY,20120225,0.374485986,"2.425332621874165,3.088162838254643","2536,9336"
1213,2570,Skiing Park City: Better Late Than Never,"From blue trails to black and back to blue, we went from lift to lift and one slope to the next.",TRAVEL,20120225,0.283954582,"3.2628319557793586,3.436015590534893","7714,9470"
1214,258,12 Reasons To Avoid GMOs,"2. Research has shown that laboratory mammals fed GMOs suffer adverse effects that include damage to kidneys, liver, adrenal",WELLNESS,20120131,0.343922331,"2.6781268848241195,2.9218926054379346","2655,4126"
1215,2580,Jon Gosselin: ‘I Love Being A Single Dad',"Jon Gosselin recently split from girlfriend Ellen Ross, but he’s moving forward with his held head high, and focused on his",DIVORCE,20120225,0.365482273,"2.418533554337376,3.7038441516228637","2269,2896"
1216,2610,"Chris Brown And Rihanna Offend, 'Wanderlust' Hits A Dead End And More: The Week In Ouch","In the fourth installment of our weekly round-up of brutal, if over-the-top reviews, a critic called Rihanna and Chris Brown's",ENTERTAINMENT,20120225,0.364991747,"2.4115657335052347,2.8577301060832223","1989,1314"
1217,2630,"Galaxy Video: Meteors, Aurora Borealis And Milky Way Shimmer In Time-Lapse Extravaganza (VIDEO)",Other highlights include a meteor's spectacular trail at the 53-second mark and a couple of ghostly deer at 1:27. Keep clicking,SCIENCE,20120225,0.353583268,"3.0824083951034895,3.1379503626653866","758,7250"
1218,2642,15 Uplifting Sites Focused on Positive Stories and Ideas for Good,"Optimist World Daily good news headlines, inspiring stories about charities, positive corporate social responsibility activities",IMPACT,20120225,0.326972892,"3.4654772035356785,3.77148140350059","1434,1437"
1219,2654,Volcanic Versus Coral: The Caribbean Throw-Down (PHOTOS),"While we today regard volcanoes variously as dangerous, sexual, and beautiful, the ancients held them as mythic.",TRAVEL,20120226,0.316231159,"3.2259423850501503,3.281491253222545","8060,729"
1220,2671,Winter Weekend in Budapest: Alone in Great Company,"But the best part was where I stayed, Brody House , and the lovely men who own it and, when not in London, Saint Petersburg",TRAVEL,20120226,0.366579258,"3.131920321240657,3.138587528891473","6946,6397"
1221,2685,Comedians Live Tweet The Oscars,"Oscar night means just one thing for us: watching our Twitter feed obsessively for the funniest, snarkiest, most sarcastic",COMEDY,20120226,0.341549907,"2.9104780143256987,2.912494875399772","2581,9082"
1222,2708,Sustainable Tourism: A Key to Global Solutions,"When most people think of tourism, they probably don't think about an industry that can contribute to global solutions for the difficult challenges facing the planet.",ENVIRONMENT,20120226,0.394787728,"3.303476767885056,3.382395750982098","3377,3952"
1223,2749,Are You In A Drive-Thru Marriage? 4 Financial Signs That Your Marriage Is Over Before It Began,Answer these 4 financial questions to help determine whether your union is set up for the long road ahead or if you're actually in a drive-thru marriage.,WEDDINGS,20120227,0.421582721,"3.288449940942071,3.3822059688855197","7526,2533"
1224,2752,Why Teaching Kids Self-Regulation Skills Is Essential,In order to guide youth who access digital media to focus on scholarship we must develop children's learning strategies in a way that helps them resist the hundreds of thousands of distractions available with these tools.,PARENTING,20120227,0.466836703,"3.2079896149044256,3.444517245481511","6720,4404"
1225,2758,Non-Invasive Tests for Down Syndrome Are Here -- Now What?,"Science can be as dramatic as television, and in the 15 years since fetal DNA was first extracted from maternal serum, the quest to develop a reliable, non-invasive test for Down syndrome and other chromosomal abnormalities has at times resembled a soap opera.",WELLNESS,20120227,0.501302238,"3.3998001031714384,3.475701509587789","2323,4719"
1226,2773,75 Ways To Turn Chicken Into A Great Dinner,Never eat the same dish twice.,FOOD & DRINK,20120227,0.200702566,"3.021610740672129,3.120345164764731","313,4693"
1227,2774,Wacky Salt-to-Potassium Ratio Doubles Heart Disease Deaths: Heart Month -- Day 27,"A diet too high in salt and too low in potassium doubles the risk of death from heart disease, according to a Center for Disease Control study led by researcher Elena V. Kuklina, M.D., Ph.D., a nutritional epidemiologist.",WELLNESS,20120227,0.4343527,"3.20119937945091,3.2255964061846107","5188,5128"
1228,28,With Friends Like These,I didn't appreciate the freedom of introducing myself to people by my first name and not as someone's mom or stepmom.  I had no idea how things would change.,PARENTING,20120128,0.416520551,"2.859850484047203,2.9520862509447383","3872,9497"
1229,2816,Cruise Passengers Robbed: 22 Carnival Passengers Held Up In Mexico,A public safety secretary told the Associated Press that no passengers were harmed. The nationalities of the passengers have,TRAVEL,20120227,0.297445708,"3.4079143414581767,3.4901050877990496","3627,3740"
1230,2862,Hannah Simone's Two Beauty Looks: Which Do You Like Best?,"Hannah Simone. Photos: Jill Johnson/jpistudios.com (2) Location: Fox All Star Party in Pasadena, California on January 8th",STYLE & BEAUTY,20120228,0.349038819,"2.5783463592660887,2.7999457738579947","606,1149"
1231,2882,How To Cut Fresh Pineapple (And Make The Most Of It),"When buying a fresh pineapple, look for ones that are ripe or in the process of ripening -- a ripe pineapple blushes yellow",FOOD & DRINK,20120228,0.293052062,"3.2468371894691934,3.2480473089042956","3539,6097"
1232,2903,"'The Bachelor' Season 16, Ep. 9 Style Recap: Let's Get Comfortable (PHOTOS)","Also, her hair was sort of frizzy. But I'll let it slide -- I mean, who hasn't had a few bad hair days? Also, it must be",STYLE & BEAUTY,20120228,0.366429436,"1.5093816441163777,1.803004871835689","326,4204"
1233,2913,Napa's Premonition of Spring,March in the Napa Valley is a sure sign to us all that spring is on its way. I'm inspired by March to attack that sorely needed spring-cleaning process.,HOME & LIVING,20120228,0.376298288,"2.857163281623428,2.954927107914733","9509,8113"
1234,2926,"Ines de la Fressange, Karl Lagerfeld's Muse, In 1984 (PHOTO)","""""""A Look Back"""" is a daily column that highlights a moment from fashion's fabulous past. To celebrate the beginning of Paris""",STYLE & BEAUTY,20120229,0.341266878,"1.506270141856153,1.596157784739165","85,1226"
1235,2946,Tax Scams To Look Out For This Year,"""7. Schemers file fake forms to claim credits to which they are not entitled. According to the IRS: """"The perpetrator files""",MONEY,20120229,0.336756945,"3.0508048554869864,3.094377526605636","7105,7737"
1236,2967,Confession: I'm In Love With An Army Vest,"Once the weather turned cold, I got an oversized cardigan from Target that fit perfectly under the vest, which I wore to",STYLE & BEAUTY,20120229,0.353361742,"2.964581680088399,3.080545838911317","2958,7008"
1237,2975,One More Terrifying Thing Parents Haven't Thought Of,"Sometimes parenting feels like a race to discover what you should be afraid of before it shows up and grabs your child. It feels as if there is always something new, but really it is all part of the same thing --  that your teen will do something stupid, and you will not have warned them. At all. Or enough.",PARENTING,20120229,0.552016066,"3.414227513118795,3.431584707310023","5451,8988"
1238,2977,Do Vibrating Platforms Really Work?,By Kelly Fitzpatrick This article has been read and approved by Greatist Experts Linda LaRue and Jen Cassetty. Full-on body,WELLNESS,20120229,0.353277256,"3.072309548402936,3.0913591156618585","7558,9225"
1239,2991,Cancer-Fighting Broccoli: New Study Sheds Light On What Makes The Veggie So Super,"Follow your mom's advice, and eat your broccoli! The root of it is in epigenetics, which is the term for how factors like",WELLNESS,20120229,0.353056584,"2.897936821442511,2.907032891112747","8012,9361"
1240,3063,Downgrading Divorce From Crisis To Process In The Workplace,"According to John Curtis of Integrated Organizational Development in Waynesville, N.C., the cost per worker going through a divorce is about $8,300. That estimate also includes days missed as the worker takes time off to deal with the legal, financial and psychological issues related to divorce.",DIVORCE,20120301,0.487463117,"3.2166691681036204,3.335517289032125","9542,5864"
1241,3080,The Great Thing About Having Been Poor,"If you grow up in America, it's pretty rare if you don't love money. One of the first things I ever remember being punished for was stealing money. Five dollars, off my father's dresser.",MONEY,20120301,0.437841542,"2.6169940830951375,2.774886425957945","3391,6349"
1242,3084,'After Happily Ever After': Filmmaker Searches For Marriage Secrets (VIDEO),Filmmaker Kate Schermerhorn recently sat down with AOL to dish on what she learned about marriage while filming her documentary,DIVORCE,20120301,0.361151201,"3.456163122301141,3.618567593385862","5544,9934"
1243,3087,DIY Renovation: Abbey Hendrickson's New York Farmhouse Bathroom Makeover (PHOTOS),Photo by Abbey Hendrickson Do you have any words of advice for those who want to hang wallpaper? I watched several YouTube,HOME & LIVING,20120301,0.363517151,"2.6281254025313228,2.984565837429662","6442,4855"
1244,3095,"Spring Is Near, Learning How to Save on Summer Vacations Is Right Here","Regardless of what Punxsutawney Phil has to say on the matter, spring is here. That, of course, means it's time to start planning summer vacations because simply hoping to find cheap flights and hotel rooms won't cut it.",MONEY,20120301,0.477191658,"3.4830690457179045,3.4982535723257855","5120,8316"
1245,3098,"Dior, Dignity and Natalie Portman","I admire a woman, like Natalie Portman, who can so bravely stand equal to her clothes. We need more examples like hers in fashion because too often women fall into the trap of thinking fashion is meant to enhance what we don't feel confident about.",STYLE & BEAUTY,20120301,0.503462048,"2.982106114603679,3.119506815269366","7438,6178"
1246,310,Wintergreen Resort's  Eighth Annual Wounded Warrior Weekend,"My husband, Charles Sneiderman, took more runs than I did, and takes over from here: The Highlands expert trails, Upper Cliffhanger",TRAVEL,20120131,0.354066631,"2.9816826707144575,3.189576539880726","5106,355"
1247,3105,"Sarah White, Publicist: FaceTime, A Beauty Street Style Column","1. DiorShow Black Out Mascara, $25, sephora.com 4. bareMinerals SPF 15 Foundation, $26, skinstore.com 2. Make Up For Ever",STYLE & BEAUTY,20120301,0.333537737,"2.8277389550400738,2.94829060019012","151,861"
1248,3126,Physicians Formula pH Matchmaker Lip Gloss: I Tried It,"Have something to say? Be sure to check out Stylelist on Twitter, Facebook, and Pinterest. Click through the slideshow below",STYLE & BEAUTY,20120302,0.360859691,"1.841340843837216,2.0946788959032037","7501,6732"
1249,3137,Coupon Craze: America's Thriftiest Cities,"Let's face it, we are not a nation of savers. According to the most recent data from the Commerce Department, Americans saved",MONEY,20120302,0.355395131,"3.0150122856629022,3.034021480122753","3779,9448"
1250,3148,Linda Keith Models An Edward Mann Fur Cap,"Want more? Be sure to check out Stylelist on Twitter, Facebook and Pinterest. Take a look out our previous A Look Back photos",STYLE & BEAUTY,20120302,0.35474609,"1.6977505467249328,1.721159906190775","7732,9427"
1251,3171,The Most And Least Obese States In The U.S.,"The national obesity rate dropped ever so slightly to 26.1 percent in 2011, from 26.6 percent last year, according to a new",WELLNESS,20120302,0.327383205,"1.9924343171173928,3.3819350897625093","4040,6115"
1252,3191,What To Expect When You're Expecting: The Mean-Girl Advice Book,"Speaking of vaginas -- keep yours away from cellphones, sugar substitutes, the family cat, microwaves, tap water, city air",PARENTING,20120302,0.343001634,"2.447729080191798,2.8287586430087894","6072,7585"
1253,3226,How to Hang a Plasma TV,"Hiring someone to install a plasma television can be expensive. Consider doing it yourself with our expert's advice, and",HOME & LIVING,20120303,0.336805144,"3.0567250823462886,3.104231076093538","2222,8256"
1254,3247,SEXpectations,"Whether you believe it or not, the following words will all have a significant role in your new life:  dating, romance, sex, intimacy, sensuality, passion and love.",DIVORCE,20120303,0.406468457,"3.3975269015007283,3.617137879300862","6250,8097"
1255,3251,Run With Your Dog: How Soon Can A Puppy Become A Jogging Partner?,"Source of original article: When to Start Running With Your Dog Even if running has to wait a bit, that doesn't mean you",WELLNESS,20120303,0.355002314,"2.5779366458362074,2.843907629414874","3921,1395"
1256,3261,Social Security Confuses Many Senior Citizens,Two reports released this week focus on how little Americans know about options for claiming Social Security retirement benefits,MONEY,20120303,0.364465327,"3.3540329323605507,3.4049672260986634","3115,5185"
1257,3315,"Andrej Pejic Walks Jean Paul Gaultier Fall 2012 Show, Sits Front Row At Galliano (PHOTOS)","The blonde model slipped into Jean Paul Gaultier Fall 2012 womenswear collection on Saturday, stomping down the runway alongside",STYLE & BEAUTY,20120304,0.352624821,"2.0164080580028196,3.1868029298582643","3343,9531"
1258,3327,Elettra Wiedemann 'Scene' Cover Brings Model To (Slightly) Wider Audience (PHOTOS),"""We're big fans of Elettra Wiedemann, the articulate and gorgeous model-slash-""""food activist"""" who also happens to be the daughter""",STYLE & BEAUTY,20120304,0.356805666,"2.166166899931834,2.668626901215517","3317,4958"
1259,3358,Victor Enrich's Surreal City Portraits (PHOTOS),"In Enrich's world, buildings zip open down the center, stick out their tongues, bend like accordions... yet each magical",CULTURE & ARTS,20120304,0.349544346,"3.015039070117729,3.129325737289571","6529,1323"
1260,3379,Newspaper Recycling Tips For Home Projects,"From Networx's Sayward Rebhal: It seems that these days, newspapers are heading in the same direction as our old friend the",ENVIRONMENT,20120304,0.349352161,"2.005159700014279,3.478557413577314","4000,5885"
1261,3391,"The Great Swindle: How to Stomach Knowing the Banks Are Stealing a Nation's Worth of Homes, One Home at a Time","Even if you don't own a house or you're not staring down foreclosure at this minute, don't think you can skip safely past the graveyards of U-Hauls and lockboxes.",MONEY,20120305,0.395289264,"2.5419262551896686,2.713473175636322","5613,6005"
1262,3395,Rent A Spare Room Or Empty Apartment For Cash,"Note: Rental income is not taxable if you lease for less than 15 days out of the year! Welcome back to A Dollar A Day, where",MONEY,20120305,0.383451813,"3.762173184263557,3.8379786269504765","5056,6844"
1263,3402,Does The TSA Have A Breast Fixation?,"Amy Strand's little breast pump problem is just the latest in a long line of gaffes by the men and women of the TSA. But mostly, the men.",TRAVEL,20120305,0.375014498,"2.7660588890637348,3.0734769156910726","7273,8154"
1264,3405,Funny Money: Are You About To Lose Your Frequent Flier Miles?,"""While consumers are dutifully stacking miles and points, the airlines may be counting on those """"rewards"""" going bad before customers can cash in.""",TRAVEL,20120305,0.381306571,"2.8701902853648322,3.0539110868360653","7590,1240"
1265,3429,"If Girls Rule The World, Where Do The Boys Fit In?","While Mayes's piece is a thought-provoking tribute to her son about gender equality, I think girl power messaging can be enlightening without taking anyone down -- that includes young boys.",PARENTING,20120305,0.429508908,"2.8757786163542285,3.0680940800408543","8715,6347"
1266,343,"Alzheimer's Disease Spreads By 'Jumping' Around The Brain, Study Finds","Their aim was to map the progression of tau, an abnormal protein that forms tangles of protein fibers in the brains of people",WELLNESS,20120201,0.331550664,"2.941051316686565,3.0476234471406043","9581,6699"
1267,3447,Molly Sims In Diane Von Furstenberg And The Gap: Look Of The Day (PHOTOS),Shop the look below and check out more of our Look Of The Day picks. Want more? Be sure to check out Stylelist on Twitter,STYLE & BEAUTY,20120305,0.347247176,"1.820007827969416,2.582098964283031","3844,4276"
1268,3449,Spring Florals: From Our Network,From Having It All: Prepared to wear this outfit all Spring long. Courtesy photo Read more on kjessicahoppe.tumblr.com,STYLE & BEAUTY,20120305,0.352686806,"2.5247357239302692,2.564898627026244","607,6944"
1269,3452,"Whose Yoga Is it, Anyway? The Dispute Over Ashtanga","Sonia Jones, as she likes to be called, is devoted to yoga not for the reason most American devotees are—the attainment of",WELLNESS,20120305,0.356109114,"3.0732848664077883,3.2979091656401223","8884,8987"
1270,35,"Giants Over Patriots, Jets Over Colts Among  Most Improbable Super Bowl Upsets Of All Time (VIDEOS)","Leading up to Super Bowl XLVI, the most talked about game could end up being one that occurred a few years ago. After all",SPORTS,20120128,0.378777955,"4.004636834270167,4.207983602934034","4658,6606"
1271,3504,Quick Tips For Handling A Stressful Work Day,Finding healthy ways to manage your work stress each day can keep you going and make it less likely that you'll develop unhealthy habits.,WELLNESS,20120306,0.405431356,"3.147620804815713,3.2180294192687295","9599,4719"
1272,3506,48 Hours On The Riviera Maya,"You'll start your weekend with sun salutations on the beach before diving cenotes, climbing ruins and toasting the sunset with a salty margarita.",TRAVEL,20120306,0.369356041,"2.9891511998832785,3.0677016739919445","3485,4439"
1273,3507,Milan In 50 Seconds,"Last month, I abandoned Rome for Italy's fashion capital and, in less than forty eight hours, I was ready to move in.",TRAVEL,20120306,0.357429622,"3.3959037025604957,3.4179181972532637","7530,7763"
1274,3509,How This Moment Can Change the Rest of Your Life: The Now Effect,"Millions of people, including professionals in mental health, medicine, business, sports, and even politics have begun to integrate mindfulness into their lives. Why? We're a culture that believes in science, and the science is speaking.",WELLNESS,20120306,0.450835601,"2.7745253008560997,2.93983013518151","5577,6492"
1275,3512,After The Affair: Telling Your Children,"The kids had no idea what was coming. As far as they were concerned, it was another trip to the beach. I'm not even sure they were surprised when I called them all together on the second night for a family meeting. I told them how I had an affair.",PARENTING,20120306,0.504489767,"3.220251527880319,3.2317445774525373","6060,892"
1276,352,"Gwyneth Paltrow For Harper's Bazaar March 2012: Photoshop Fail? (PHOTOS, POLL)",We've spent basically all day drooling over the new Gwyneth Paltrow shoot in Harper's Bazaar's March 2012 issue. But we paused,STYLE & BEAUTY,20120201,0.369641192,"2.182163854371157,2.656049619416866","342,9363"
1277,3544,"Many People Are Afraid To Tell Their Doctors About Cancer Warning Signs, Survey Shows","In addition, the report showed that more than 25 percent of the people surveyed in the study would delay telling a doctor",WELLNESS,20120306,0.349965794,"3.0557605306737665,3.13117646289834","703,7408"
